step,tx_cost,fulfill
1,0.0,0.0
2,232.7697,0.0
3,347.93695,0.0
4,551.55505,0.0
5,651.5929,0.0
6,851.53436,0.0
7,966.8875,0.0
8,1186.7961,0.0
9,1313.4175,0.0
10,1518.2457,0.0
11,1659.5892,0.0
12,1869.4828,0.0
13,2010.9335,0.0
14,2229.306,0.0
15,2380.4146,0.0
16,2558.5383,0.0
17,2700.046,0.0
18,2876.1245,0.0
19,3013.5774,0.0
20,3207.347,0.0
21,3366.6978,0.0
22,3556.759,0.0
23,3700.3826,0.0
24,3876.5195,0.0
25,4026.9712,0.0
26,4216.34,0.0
27,4373.147,0.0
28,4562.526,0.0
29,4722.244,0.0
30,4903.842,0.0
31,5058.925,0.0
32,5247.386,0.0
33,5413.6655,0.0
34,5595.4497,0.0
35,5774.8213,0.0
36,5943.282,0.0
37,6108.298,0.0
38,6277.2925,0.0
39,6448.045,0.0
40,6619.918,0.0
41,6781.04,0.0
42,6926.185,0.0
43,7098.017,0.0
44,7258.1494,0.0
45,7423.478,0.0
46,7581.56,0.0
47,7756.734,0.0
48,7913.9517,0.0
49,8087.9053,0.0
50,8248.473,0.0
51,8412.993,0.0
52,8578.359,0.0
53,8749.164,0.0
54,8902.119,0.0
55,9080.7295,0.0
56,9243.5625,0.0
57,9432.018,0.0
58,9604.562,0.0
59,9785.908,0.0
60,9961.55,0.0
61,10142.984,0.0
62,10312.37,0.0
63,10474.666,0.0
64,10644.65,0.0
65,10806.517,0.0
66,10978.197,0.0
67,11141.712,0.0
68,11315.332,0.0
69,11462.171,0.0
70,11644.384,0.0
71,11813.985,0.0
72,11994.1,0.0
73,12150.289,0.0
74,12336.349,0.0
75,12494.971,0.0
76,12667.841,0.0
77,12830.873,0.0
78,13014.114,0.0
79,13163.171,0.0
80,13349.6875,0.0
81,13515.217,0.0
82,13681.324,0.0
83,13843.45,0.0
84,14007.811,0.008333333333333333
85,14181.005,0.016666666666666666
86,14360.411,0.016666666666666666
87,14551.698,0.016666666666666666
88,14736.695,0.016666666666666666
89,14921.3955,0.05
90,15106.43,0.06666666666666667
