step,tx_cost,fulfill
1,76.0,0.0
2,164.0,0.0
3,256.0,0.0
4,352.0,0.0
5,449.0,0.0
6,541.0,0.0
7,628.0,0.0
8,719.0,0.0
9,818.0,0.0
10,919.0,0.0
11,1020.0,0.0
12,1123.0,0.0
13,1227.0,0.0
14,1321.0,0.1
15,1417.0,0.1
16,1514.0,0.1
17,1616.0,0.1
18,1721.0,0.1
19,1827.0,0.1
20,1936.0,0.1
21,2045.0,0.1
22,2155.0,0.1
23,2263.0,0.1
24,2363.0,0.1
25,2451.0,0.1
26,2550.0,0.1
27,2649.0,0.1
28,2758.0,0.1
29,2877.0,0.1
30,3001.0,0.1
31,3132.0,0.1
32,3270.0,0.1
33,3411.0,0.1
34,3551.0,0.2
35,3689.0,0.2
36,3821.0,0.3
37,3947.0,0.3
38,4069.0,0.5
39,4186.0,0.5
40,4300.0,0.5
41,4410.0,0.5
42,4534.0,0.5
43,4653.0,0.5
44,4765.0,0.5
45,4871.0,0.5
46,4975.0,0.5
47,5087.0,0.5
48,5199.0,0.5
49,5310.0,0.6
50,5419.0,0.6
51,5522.0,0.6
52,5631.0,0.6
53,5750.0,0.7
54,5875.0,0.7
55,5998.0,0.7
56,6114.0,0.7
57,6229.0,0.7
58,6339.0,0.7
59,6453.0,0.8
60,6565.0,0.8
