step,tx_cost,fulfill
1,114.18166,0.0
2,222.08202,0.0
3,278.51846,0.0
4,336.92584,0.0
5,393.25818,0.0
6,449.87122,0.0
7,555.7625,0.025
8,644.5228,0.125
9,689.7799,0.1375
10,729.9424,0.2125
11,769.4076,0.2375
12,809.1029,0.2625
13,884.95264,0.3125
14,947.0305,0.35
15,980.2422,0.4125
16,1006.20746,0.4125
17,1029.013,0.4375
18,1046.139,0.45
19,1103.2106,0.475
20,1155.7246,0.5125
21,1172.9778,0.5125
22,1191.0927,0.525
23,1210.3767,0.5625
24,1232.542,0.6
25,1285.0259,0.6375
26,1341.4657,0.675
27,1374.5266,0.7
28,1404.607,0.7125
29,1434.7755,0.7375
30,1467.6658,0.75
31,1535.3064,0.8
32,1599.7173,0.825
