step,tx_cost,fulfill
1,0.0,0.0
2,123.23783,0.0
3,150.22823,0.0
4,268.45328,0.0
5,302.20676,0.0
6,424.4487,0.0
7,475.78342,0.0
8,606.2675,0.0
9,673.58405,0.0
10,808.04504,0.0
11,871.3511,0.0
12,997.47186,0.0
13,1067.0713,0.0
14,1187.5615,0.0
15,1253.0142,0.0
16,1372.0807,0.0
17,1438.4725,0.0
18,1558.4634,0.0
19,1645.0815,0.0
20,1765.6516,0.0
21,1854.7717,0.0
22,1988.8378,0.0
23,2094.2646,0.0
24,2197.213,0.0
25,2307.2468,0.0
26,2414.0989,0.0
27,2514.4512,0.0
28,2616.2336,0.0
29,2711.1768,0.0
30,2806.4214,0.0
31,2903.9785,0.0
32,2997.5896,0.0
33,3081.576,0.0
34,3166.7166,0.0
35,3260.2578,0.0
36,3348.6743,0.0
37,3443.5945,0.0
38,3550.4111,0.0
39,3664.492,0.0
40,3787.3489,0.0
41,3899.038,0.0
42,4026.08,0.0
43,4134.527,0.0
44,4259.0225,0.0
45,4371.0117,0.0
46,4492.6245,0.0
47,4602.085,0.0
48,4720.2617,0.0
49,4838.729,0.0
50,4956.3,0.0
51,5070.01,0.0
52,5197.249,0.0
53,5300.1943,0.0
54,5405.856,0.0
55,5509.7,0.0
56,5619.339,0.0
57,5719.3975,0.0
58,5835.821,0.0
59,5931.0967,0.0
60,6029.64,0.0
61,6113.1685,0.0
62,6218.5103,0.0
63,6303.663,0.0
64,6399.8755,0.0
65,6491.1895,0.0
66,6599.1523,0.0
67,6701.7695,0.0
68,6816.0273,0.0
69,6926.55,0.0
70,7034.864,0.0
71,7134.668,0.0
72,7256.799,0.0
73,7364.5645,0.0
74,7466.0522,0.0
75,7573.1855,0.0
76,7681.056,0.0
77,7787.4697,0.0
78,7895.7983,0.0
79,8012.4233,0.0
80,8126.248,0.0
81,8227.971,0.0
82,8336.601,0.0
83,8445.352,0.0
84,8553.1875,0.0
85,8659.205,0.0
86,8769.961,0.0
87,8877.187,0.0
88,8977.923,0.1
89,9079.042,0.1
90,9176.216,0.1
91,9274.829,0.1
92,9361.347,0.1
93,9467.536,0.1
94,9556.379,0.1
95,9662.135,0.1
96,9758.769,0.1
97,9868.901,0.1
98,9983.227,0.1
99,10098.479,0.1
100,10207.424,0.1
101,10316.236,0.1
102,10422.782,0.1
103,10521.539,0.1
104,10631.844,0.1
105,10732.229,0.1
106,10844.014,0.1
107,10950.829,0.1
108,11078.072,0.1
109,11192.9795,0.1
110,11313.67,0.1
111,11420.411,0.1
112,11533.492,0.1
113,11627.251,0.1
114,11744.831,0.1
115,11849.067,0.1
116,11957.482,0.1
117,12058.633,0.1
118,12157.588,0.1
119,12253.763,0.1
120,12344.333,0.1
121,12451.418,0.1
122,12543.101,0.1
123,12648.723,0.1
124,12743.3955,0.1
