step,tx_cost,fulfill
1,0.0,0.0
2,761.87683,0.0
3,1361.009,0.0
4,1616.7734,0.0
5,2214.4817,0.05
6,2919.7893,0.2
7,3529.24,0.25
8,4241.115,0.3
9,4792.5044,0.325
10,5097.0083,0.325
11,5688.422,0.325
12,6370.804,0.35
13,6949.8765,0.4
14,7613.223,0.425
15,8128.282,0.425
16,8458.75,0.425
17,9029.758,0.425
18,9703.919,0.45
19,10301.242,0.475
20,10982.684,0.55
21,11540.685,0.55
22,11974.987,0.55
23,12617.014,0.55
24,13319.678,0.55
25,13956.153,0.55
26,14672.206,0.65
27,15306.774,0.7
28,15847.977,0.7
29,16487.912,0.725
30,17150.115,0.75
31,17826.826,0.75
32,18535.857,0.775
33,19191.99,0.775
34,19759.432,0.775
35,20413.451,0.775
36,21095.174,0.775
37,21740.055,0.825
38,22429.953,0.825
