step,tx_cost,fulfill
1,199.87787,0.0
2,406.75552,0.0
3,597.0733,0.0125
4,781.64526,0.03125
5,969.2546,0.0625
6,1154.6139,0.0625
7,1363.2338,0.075
8,1561.6902,0.08125
9,1745.4785,0.0875
10,1943.464,0.09375
11,2140.7922,0.1
12,2340.5315,0.1125
13,2552.4067,0.20625
14,2757.1848,0.25
15,2956.4553,0.25625
16,3145.672,0.275
17,3344.244,0.3
18,3546.6782,0.3125
19,3746.8652,0.325
20,3955.584,0.3375
21,4161.8135,0.3375
22,4377.455,0.34375
23,4584.2734,0.34375
24,4786.071,0.34375
25,4981.0327,0.38125
26,5164.0903,0.4
27,5345.271,0.40625
28,5533.07,0.4125
29,5721.5967,0.43125
30,5911.4014,0.4375
31,6103.2983,0.475
32,6304.177,0.55
33,6498.5425,0.58125
34,6692.021,0.59375
35,6871.956,0.6125
36,7051.1567,0.625
37,7231.0425,0.6625
38,7420.3896,0.70625
39,7608.61,0.71875
40,7802.58,0.725
41,8006.221,0.73125
42,8215.23,0.73125
43,8425.767,0.74375
44,8636.451,0.775
45,8841.054,0.8
46,9048.924,0.80625
