step,tx_cost,fulfill
1,594.0,0.0
2,1186.0,0.0
3,1774.0,0.0
4,2345.0,0.0
5,2911.0,0.0
6,3472.0,0.0
7,4049.0,0.0
8,4639.0,0.03125
9,5209.0,0.03125
10,5778.0,0.05625
11,6360.0,0.05625
12,6940.0,0.0625
13,7520.0,0.075
14,8119.0,0.1
15,8734.0,0.1
16,9373.0,0.1
17,10028.0,0.11875
18,10667.0,0.1375
19,11318.0,0.15625
20,12001.0,0.15625
21,12718.0,0.1625
22,13440.0,0.18125
23,14162.0,0.1875
24,14828.0,0.2
25,15478.0,0.20625
26,16119.0,0.2125
27,16763.0,0.2375
28,17424.0,0.25625
29,18115.0,0.2625
30,18789.0,0.26875
31,19466.0,0.30625
32,20122.0,0.35625
33,20740.0,0.3625
34,21354.0,0.3875
35,21988.0,0.40625
36,22644.0,0.425
37,23312.0,0.43125
38,23930.0,0.46875
39,24547.0,0.475
40,25172.0,0.4875
41,25839.0,0.5
42,26553.0,0.50625
43,27254.0,0.53125
44,27947.0,0.56875
45,28657.0,0.6125
46,29361.0,0.61875
47,30076.0,0.625
48,30756.0,0.625
49,31413.0,0.65
50,32048.0,0.66875
51,32668.0,0.6875
52,33313.0,0.69375
53,33945.0,0.7125
54,34606.0,0.7375
55,35290.0,0.775
56,35970.0,0.80625
57,36666.0,0.86875
