step,tx_cost,fulfill
1,114.5861,0.0
2,212.88963,0.0
3,270.9192,0.0
4,326.90515,0.0
5,378.53583,0.0
6,430.39017,0.075
7,533.99164,0.125
8,626.0834,0.15
9,677.2943,0.175
10,729.11975,0.175
11,780.9849,0.275
12,828.13806,0.275
13,897.9644,0.275
14,953.1317,0.275
15,989.83594,0.325
16,1024.0432,0.375
17,1051.9858,0.4
18,1077.2021,0.4
19,1131.4667,0.425
20,1174.2538,0.45
21,1192.0558,0.45
22,1212.6897,0.45
23,1237.2574,0.475
24,1263.7847,0.5
25,1324.662,0.55
26,1380.5677,0.575
27,1411.4556,0.575
28,1444.2825,0.575
29,1477.2032,0.6
30,1513.4619,0.625
31,1584.6055,0.625
32,1653.8225,0.625
33,1696.2914,0.65
34,1737.2153,0.65
35,1775.9088,0.675
36,1812.9551,0.675
37,1871.293,0.7
38,1925.5032,0.725
39,1954.7725,0.75
40,1982.9225,0.75
41,2010.2723,0.75
42,2039.1791,0.75
43,2094.8262,0.75
44,2139.3184,0.775
45,2165.7026,0.775
46,2187.213,0.8
47,2210.5051,0.825
