step,tx_cost,fulfill
1,115.78562,0.0
2,222.081,0.0
3,276.71976,0.0
4,332.43546,0.0
5,391.185,0.0125
6,449.80923,0.1125
7,565.93964,0.1875
8,672.1884,0.1875
9,728.5194,0.1875
10,784.1231,0.2125
11,841.0084,0.25
12,896.9032,0.25
13,985.65125,0.2875
14,1063.6855,0.3
15,1117.0967,0.3125
16,1170.9053,0.3375
17,1218.2012,0.3625
18,1261.5039,0.4
19,1338.107,0.4125
20,1411.5275,0.4125
21,1451.2631,0.4125
22,1492.3351,0.4125
23,1534.2804,0.425
24,1568.0428,0.425
25,1631.3623,0.425
26,1678.9436,0.4375
27,1707.2072,0.45
28,1737.5333,0.45
29,1766.1008,0.45
30,1791.1702,0.45
31,1845.0613,0.45
32,1881.257,0.475
33,1898.3778,0.4875
34,1916.6473,0.4875
35,1934.9327,0.4875
36,1956.7257,0.4875
37,2019.4716,0.4875
38,2077.4744,0.5
39,2100.0796,0.5
40,2126.763,0.5
41,2159.7612,0.5125
42,2196.5127,0.5375
43,2266.3494,0.5375
44,2331.3887,0.55
45,2372.956,0.5625
46,2412.7473,0.575
47,2451.8242,0.6125
48,2489.4492,0.625
49,2550.4685,0.65
50,2607.7974,0.675
51,2639.8054,0.6875
52,2674.4395,0.7
53,2704.539,0.725
54,2731.4617,0.7375
55,2787.3843,0.775
56,2825.9304,0.7875
57,2852.3665,0.7875
58,2885.95,0.7875
59,2924.0525,0.7875
60,2964.143,0.7875
61,3018.44,0.8
62,3063.7551,0.8
