step,tx_cost,fulfill
1,376.0,0.0
2,750.0,0.0
3,1133.0,0.0
4,1511.0,0.0
5,1896.0,0.0
6,2284.0,0.0
7,2680.0,0.0
8,3067.0,0.0625
9,3459.0,0.075
10,3843.0,0.1
11,4223.0,0.1125
12,4602.0,0.125
13,4977.0,0.1375
14,5360.0,0.175
15,5748.0,0.1875
16,6129.0,0.225
17,6522.0,0.225
18,6912.0,0.225
19,7308.0,0.225
20,7700.0,0.2375
21,8123.0,0.25
22,8538.0,0.25
23,8964.0,0.2625
24,9377.0,0.2625
25,9792.0,0.2875
26,10213.0,0.3
27,10659.0,0.325
28,11102.0,0.3375
29,11520.0,0.35
30,11935.0,0.35
31,12334.0,0.4
32,12730.0,0.4
33,13131.0,0.4125
34,13557.0,0.425
35,13994.0,0.45
36,14438.0,0.5
37,14867.0,0.525
38,15292.0,0.55
39,15713.0,0.5625
40,16123.0,0.5625
41,16544.0,0.5875
42,16986.0,0.6
43,17414.0,0.65
44,17835.0,0.675
45,18233.0,0.675
46,18618.0,0.675
47,19017.0,0.6875
48,19432.0,0.7
49,19840.0,0.7375
50,20253.0,0.75
51,20664.0,0.75
52,21079.0,0.75
53,21488.0,0.7625
54,21914.0,0.7875
55,22336.0,0.7875
56,22762.0,0.7875
57,23181.0,0.7875
58,23598.0,0.7875
59,24025.0,0.7875
60,24441.0,0.7875
61,24866.0,0.8
62,25303.0,0.8
