step,tx_cost,fulfill
1,0.0,0.0
2,697.8783,0.0
3,1205.0269,0.0
4,1483.7395,0.0
5,2022.3926,0.025
6,2669.2808,0.1
7,3199.981,0.15
8,3880.535,0.15
9,4346.873,0.175
10,4640.138,0.175
11,5178.2305,0.175
12,5819.3887,0.225
13,6361.0522,0.25
14,7007.6367,0.375
15,7467.2944,0.4
16,7884.4346,0.4
17,8424.464,0.4
18,9066.473,0.425
19,9632.764,0.475
20,10241.994,0.5
21,10740.646,0.55
22,11250.534,0.55
23,11861.161,0.55
24,12511.746,0.6
25,13150.461,0.6
26,13809.71,0.65
27,14386.869,0.675
28,14965.489,0.725
29,15531.891,0.725
30,16108.748,0.75
31,16723.219,0.75
32,17361.467,0.75
33,17965.896,0.775
34,18560.627,0.775
35,19193.525,0.775
36,19803.037,0.775
37,20421.166,0.775
38,21023.994,0.775
39,21652.352,0.8
40,22243.43,0.825
