Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
0,-4750.066,0.050000000000000044,9.985,1413.8726,57.7375
1,-4583.4,0.09166666666666667,9.974166666666665,1368.4642,63.4375
2,-4620.0664,0.1025,9.964416666666665,1378.5452,63.475
3,-4592.374,0.10192307692307692,9.954608974358973,1365.8403,63.040384615384625
4,-4581.3164,0.103125,9.944921474358972,1361.3726,63.1484375
5,-4565.0654,0.0975,9.934671474358973,1357.8077,62.146249999999995
6,-4558.399,0.08854166666666667,9.92352564102564,1358.1399,61.48229166666667
7,-4559.3247,0.08703703703703702,9.912229344729344,1359.0814,61.33703703703704
8,-4546.732,0.08916666666666666,9.90114601139601,1355.1205,61.23166666666667
9,-4553.0063,0.08970588235294116,9.890116599631304,1356.752,61.129411764705885
10,-4557.9595,0.08157894736842103,9.878274494368146,1354.9001,60.778289473684204
11,-4561.0405,0.08353658536585365,9.866628152904731,1354.1646,60.89756097560975
12,-4568.2466,0.08068181818181817,9.854696334722913,1354.3807,61.06249999999999
13,-4579.23,0.08125,9.842821334722913,1354.3175,61.175000000000004
14,-4582.756,0.08269230769230769,9.831090565492143,1354.4534,61.526923076923076
15,-4583.3965,0.08148148148148149,9.819238713640292,1353.614,61.33657407407408
16,-4589.718,0.08362068965517243,9.807600782605808,1353.8406,61.92586206896552
17,-4591.998,0.07862903225806453,9.795463685831615,1353.4507,61.78830645161291
18,-4590.9717,0.0784090909090909,9.783304594922525,1351.4033,61.9689393939394
19,-4591.239,0.0775735294117647,9.771061947863702,1349.6162,61.913235294117655
20,-4590.3394,0.0763888888888889,9.75870083675259,1346.1383,61.754166666666656
21,-4596.1143,0.0756578947368421,9.746266626226275,1345.5347,61.75526315789472
22,-4593.8115,0.073125,9.733579126226275,1343.0131,61.4125
23,-4591.525,0.0722560975609756,9.720804735982371,1341.8478,61.296646341463415
24,-4596.573,0.07034883720930232,9.707839619703302,1341.3757,61.273546511627906
25,-4602.283,0.06944444444444445,9.694784064147747,1341.2971,61.36972222222223
26,-4602.2114,0.06935483870967742,9.681719548018714,1339.1837,61.49032258064516
27,-4604.227,0.0703125,9.668750798018714,1337.5372,61.68828125000001
28,-4605.0605,0.07175000000000001,9.655925798018714,1335.3817,61.81300000000001
29,-4602.0596,0.06999999999999999,9.642925798018714,1331.0437,61.913250000000005
30,-4607.0596,0.07175,9.630100798018715,1330.9111,61.987750000000005
31,-4610.0586,0.07075000000000001,9.617175798018716,1328.792,62.19324999999999
32,-4619.0586,0.07024999999999999,9.604200798018715,1329.287,62.290749999999996
33,-4625.058,0.06974999999999999,9.591175798018714,1328.5994,62.25724999999999
34,-4631.0576,0.06974999999999999,9.578150798018713,1326.9097,62.33775
35,-4644.0566,0.07025,9.565175798018712,1326.484,62.4335
36,-4652.056,0.06899999999999999,9.552075798018713,1324.7727,62.456
37,-4663.0557,0.067,9.538775798018714,1324.5273,62.60525000000001
38,-4669.0547,0.06600000000000002,9.525375798018713,1321.3643,62.72949999999999
39,-4674.0547,0.06575000000000002,9.511950798018713,1321.6332,62.669
40,-4685.0537,0.06475000000000002,9.498425798018713,1321.5714,62.680250000000015
41,-4689.0537,0.06450000000000002,9.484875798018713,1319.9064,62.838
42,-4688.0537,0.06425000000000002,9.471300798018714,1318.4756,62.789249999999996
43,-4694.0527,0.06375,9.457675798018714,1318.255,62.792750000000005
44,-4701.0527,0.06525,9.444200798018715,1318.4375,63.01375
45,-4697.0527,0.06325000000000001,9.430525798018715,1315.4382,62.7535
46,-4699.0522,0.06275000000000001,9.416800798018715,1314.4703,62.606
47,-4708.0513,0.06450000000000002,9.403250798018714,1315.6752,62.726000000000006
48,-4713.0513,0.06325000000000001,9.389575798018715,1315.9692,62.62075000000001
49,-4726.051,0.06400000000000002,9.375975798018715,1319.7316,62.844000000000015
50,-4731.05,0.0655,9.362525798018714,1319.9446,63.06425
51,-4736.05,0.0655,9.349075798018713,1320.1781,63.106500000000004
52,-4739.05,0.06575000000000002,9.335650798018714,1319.4052,63.2505
53,-4743.049,0.0675,9.322400798018714,1318.1036,63.417
54,-4750.049,0.06825,9.309225798018714,1318.557,63.615249999999996
55,-4752.0483,0.0685,9.296075798018714,1316.9872,63.43625000000001
56,-4756.0483,0.06974999999999999,9.283050798018714,1316.6509,63.243249999999996
57,-4761.048,0.06949999999999999,9.270000798018714,1317.2577,63.25299999999999
58,-4766.0474,0.06725,9.256725798018714,1317.5142,63.22
59,-4774.0474,0.0665,9.243375798018713,1317.2471,62.99300000000001
60,-4775.047,0.065,9.229875798018712,1316.2177,62.8525
61,-4780.047,0.062250000000000014,9.216100798018712,1316.0624,62.595499999999994
62,-4781.0464,0.06200000000000002,9.202300798018712,1313.6522,62.65525
63,-4784.0464,0.060500000000000005,9.188350798018712,1312.7808,62.71625000000001
64,-4786.0464,0.060500000000000005,9.174400798018713,1312.3683,62.86325
65,-4781.0464,0.06025000000000001,9.160425798018712,1310.0096,62.85150000000001
66,-4780.0454,0.061500000000000006,9.146575798018713,1309.4996,62.78200000000001
67,-4777.0454,0.06175000000000001,9.132750798018712,1307.7009,62.61525
68,-4781.0454,0.062250000000000014,9.118975798018711,1308.8412,62.70025
69,-4775.046,0.06525,9.105500798018712,1305.2153,62.93625
70,-4777.0454,0.06575,9.092075798018712,1305.1716,62.986999999999995
71,-4773.045,0.0655,9.078625798018711,1302.7029,63.062000000000005
72,-4780.045,0.06450000000000002,9.06507579801871,1303.5602,62.99949999999999
73,-4781.0454,0.065,9.05157579801871,1302.5548,62.989749999999994
74,-4780.045,0.06175,9.03775079801871,1299.785,62.84325
75,-4790.045,0.06075000000000001,9.02382579801871,1301.0906,62.59450000000001
76,-4792.0444,0.06250000000000001,9.01007579801871,1300.3573,62.747249999999994
77,-4790.0444,0.061500000000000006,8.99622579801871,1297.7058,62.67300000000001
78,-4787.0444,0.0635,8.98257579801871,1293.9126,62.71375
79,-4782.0444,0.061500000000000006,8.96872579801871,1291.0845,62.54124999999999
80,-4780.0444,0.061,8.95482579801871,1288.6603,62.6405
81,-4777.0444,0.06275000000000001,8.94110079801871,1286.0286,62.752250000000004
82,-4775.044,0.06275000000000001,8.927375798018709,1284.1233,62.66475
83,-4776.044,0.062,8.913575798018709,1282.9143,62.51725
84,-4774.044,0.06075,8.899650798018708,1281.5048,62.45675
85,-4770.044,0.06000000000000001,8.885650798018709,1279.0801,62.571000000000005
86,-4771.044,0.0585,8.871500798018708,1278.5433,62.67675
87,-4769.044,0.059000000000000004,8.857400798018709,1276.3997,62.8645
88,-4773.044,0.05875000000000001,8.843275798018709,1276.8882,62.7435
89,-4775.044,0.061250000000000006,8.829400798018709,1276.5872,63.12350000000001
90,-4772.044,0.06200000000000001,8.815600798018709,1272.9746,62.971000000000004
91,-4775.0435,0.062250000000000014,8.801825798018708,1272.8169,62.90875
92,-4777.044,0.061750000000000006,8.788000798018707,1272.2135,62.934749999999994
93,-4777.0435,0.06450000000000002,8.774450798018707,1270.1779,63.115500000000004
94,-4783.043,0.0655,8.761000798018706,1271.0225,63.06725
95,-4785.043,0.06600000000000002,8.747600798018706,1269.5864,63.17825
96,-4785.043,0.06775000000000002,8.734375798018705,1267.591,63.325250000000004
97,-4788.043,0.06925000000000002,8.721300798018705,1267.1663,63.70075
98,-4791.043,0.06800000000000002,8.708100798018705,1266.0526,63.526499999999984
99,-4795.043,0.067,8.694800798018706,1265.9906,63.570499999999996
100,-4796.043,0.06875000000000002,8.681675798018706,1264.8125,63.61374999999999
101,-4799.043,0.06850000000000002,8.668525798018706,1263.4022,63.4125
102,-4795.043,0.067,8.655225798018707,1259.7793,63.512
103,-4799.0425,0.06600000000000002,8.641825798018706,1258.9025,63.46375
104,-4799.0425,0.06775000000000002,8.628600798018706,1256.3065,63.722
105,-4797.0425,0.06975000000000002,8.615575798018705,1253.0938,63.93425
106,-4796.0425,0.07075000000000001,8.602650798018706,1251.0164,64.09475
107,-4806.0425,0.06925,8.589575798018705,1251.3988,64.15624999999999
108,-4809.0425,0.068,8.576375798018706,1250.1318,64.11449999999999
109,-4815.0425,0.06725,8.563100798018706,1250.809,64.3175
110,-4823.0425,0.06649999999999999,8.549750798018705,1250.6978,64.18425
111,-4826.042,0.06725,8.536475798018705,1249.0573,64.3735
112,-4832.042,0.06875,8.523350798018704,1248.248,64.76524999999998
113,-4839.042,0.07050000000000002,8.510400798018704,1247.8153,64.76375
114,-4843.042,0.06975000000000002,8.497375798018703,1246.8832,64.88475
115,-4856.042,0.07250000000000002,8.484625798018703,1248.7384,65.07324999999999
116,-4865.042,0.07300000000000001,8.471925798018702,1249.4481,65.04524999999998
117,-4866.042,0.07125000000000002,8.459050798018703,1247.5143,64.84525000000001
118,-4873.041,0.07150000000000001,8.446200798018703,1246.7953,64.828
119,-4879.041,0.07025,8.433225798018702,1247.5288,64.64925
120,-4879.041,0.07200000000000001,8.420425798018702,1245.2579,64.74599999999998
121,-4878.0415,0.06975,8.4074007980187,1242.9097,64.56275000000001
122,-4877.0415,0.06975,8.3943757980187,1241.6299,64.68849999999999
123,-4882.0415,0.067,8.381075798018701,1241.0453,64.383
124,-4880.041,0.06625,8.367700798018701,1238.787,64.3765
125,-4880.0415,0.06425,8.354125798018702,1237.9633,64.31725
126,-4887.0415,0.06225000000000001,8.3403507980187,1238.0096,64.2995
127,-4883.041,0.06275,8.3266257980187,1234.6746,64.49624999999999
128,-4885.041,0.06075000000000002,8.3127007980187,1233.5619,64.227
129,-4889.041,0.06175,8.298875798018699,1232.3461,64.3515
130,-4890.041,0.06124999999999999,8.285000798018698,1231.2362,64.28349999999999
131,-4888.041,0.05975,8.270975798018698,1228.845,64.15125
132,-4885.041,0.059750000000000004,8.256950798018698,1225.704,64.07125
133,-4887.041,0.06074999999999999,8.243025798018698,1225.3032,64.16775
134,-4883.041,0.06075,8.229100798018697,1220.791,64.0125
135,-4886.041,0.05925,8.215025798018697,1220.5238,63.72225000000001
136,-4887.041,0.057,8.200725798018697,1219.7821,63.587500000000006
137,-4894.041,0.0545,8.186175798018697,1220.4868,63.175500000000014
138,-4890.041,0.05600000000000001,8.171775798018697,1217.3168,63.30750000000001
139,-4886.041,0.05825,8.157600798018697,1215.0288,63.37300000000001
140,-4890.041,0.057999999999999996,8.143400798018696,1213.9171,63.29925
141,-4888.041,0.0555,8.128950798018696,1212.3077,63.002750000000006
142,-4886.041,0.05425,8.114375798018695,1210.4585,62.778500000000015
143,-4892.041,0.052000000000000005,8.099575798018696,1211.1031,62.471000000000004
144,-4896.041,0.05,8.084575798018696,1211.782,62.32375000000001
145,-4894.041,0.05000000000000001,8.069575798018695,1209.372,62.06175000000001
146,-4889.041,0.04800000000000001,8.054375798018695,1205.6558,61.97775000000001
147,-4888.041,0.05050000000000001,8.039425798018694,1204.2175,62.17925000000001
148,-4886.0405,0.05000000000000001,8.024425798018694,1201.8341,62.053250000000006
