step,tx_cost,fulfill
1,340.74173,0.0
2,672.68896,0.0
3,971.2044,0.0
4,1289.4916,0.0125
5,1603.1619,0.06875
6,1917.5945,0.11875
7,2252.0996,0.15
8,2583.9019,0.225
9,2881.388,0.25625
10,3182.8599,0.30625
11,3501.5256,0.35
12,3809.8337,0.4
13,4143.57,0.4625
14,4472.079,0.525
15,4785.9756,0.55625
16,5088.8213,0.5625
17,5396.4756,0.56875
18,5695.8745,0.58125
19,5999.3086,0.59375
20,6306.9463,0.60625
21,6619.714,0.61875
22,6927.629,0.6375
23,7240.0845,0.64375
24,7550.012,0.65
25,7856.6084,0.65625
26,8159.758,0.66875
27,8465.985,0.66875
28,8777.017,0.66875
29,9084.975,0.66875
30,9402.694,0.66875
31,9731.43,0.68125
32,10058.152,0.69375
33,10375.705,0.725
34,10687.337,0.75625
35,11004.88,0.8
36,11331.39,0.825
