Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
62,-11.297821620677867,0.18425,1.0052084064542768,2206.248,36.404500000000006
63,-11.000740883421699,0.18375,1.0052921564542767,2199.9766,36.335750000000004
64,-11.631707744914904,0.18424999999999997,1.0053764064542767,2218.9985,36.1235
65,-11.972036485358025,0.18499999999999997,1.0054614064542766,2220.7458,36.11724999999999
66,-12.266644633312039,0.18549999999999997,1.0055469064542766,2223.7554,36.145250000000004
67,-12.771876659396527,0.18674999999999997,1.0056336564542765,2225.1206,36.154
68,-12.5606554326495,0.1875,1.0057211564542765,2195.454,36.16225
69,-12.789919821811173,0.18774999999999997,1.0058089064542766,2196.065,36.03925
70,-12.627129299849948,0.1875,1.0058964064542766,2191.4248,36.14575
71,-12.693774227190824,0.18725000000000003,1.0059836564542766,2206.5369,36.111
72,-13.140182397798991,0.18824999999999995,1.0060719064542765,2212.6711,36.349999999999994
73,-13.579947821149585,0.18849999999999997,1.0061604064542764,2225.535,36.41875
74,-12.63074736171813,0.18749999999999997,1.0062479064542764,2203.2896,36.4595
75,-12.517078073626658,0.1875,1.0063354064542764,2196.0789,36.55175
76,-12.796221226380267,0.18774999999999997,1.0064231564542765,2202.8252,36.54025
77,-12.342250909732735,0.187,1.0065101564542764,2191.2412,36.403
78,-12.9597663588159,0.18799999999999997,1.0065981564542765,2207.522,36.1975
79,-13.015575501057285,0.18774999999999997,1.0066859064542766,2217.541,36.26925
80,-12.473569069229356,0.18724999999999994,1.0067731564542766,2206.9377,35.96175
81,-12.604325167488932,0.18725000000000003,1.0068604064542765,2216.406,35.828500000000005
82,-12.25394863113687,0.1865,1.0069469064542766,2205.744,35.80325
