step,tx_cost,fulfill
1,0.0,0.0
2,741.28186,0.0
3,1346.0117,0.0
4,1670.5295,0.0
5,2234.583,0.0125
6,2914.2366,0.05
7,3602.0708,0.0875
8,4409.7466,0.1125
9,5018.282,0.125
10,5345.036,0.125
11,6002.717,0.125
12,6680.993,0.175
13,7384.284,0.2125
14,8202.662,0.3
15,8835.7705,0.3125
16,9230.908,0.3125
17,9932.455,0.325
18,10640.062,0.4
19,11354.904,0.4625
20,12202.965,0.5125
21,12935.889,0.5375
22,13449.876,0.5375
23,14137.711,0.5375
24,14867.889,0.5375
25,15544.123,0.5625
26,16359.23,0.625
27,17044.15,0.6375
28,17606.145,0.6375
29,18233.512,0.65
30,18966.291,0.675
31,19645.955,0.6875
32,20437.043,0.6875
33,21168.55,0.7
34,21802.717,0.7125
35,22484.348,0.7125
36,23210.54,0.7125
37,23948.893,0.7125
38,24729.639,0.7375
39,25424.19,0.75
40,26023.854,0.75
41,26675.62,0.75
42,27418.24,0.7625
43,28135.855,0.775
44,28913.912,0.7875
45,29635.357,0.7875
46,30220.9,0.7875
47,30931.201,0.7875
48,31721.572,0.7875
49,32515.209,0.7875
50,33273.184,0.7875
51,33960.254,0.7875
52,34543.266,0.7875
53,35236.727,0.8
54,35916.887,0.8
