step,tx_cost,fulfill
1,71.43648,0.0
2,135.34317,0.0
3,161.66429,0.0
4,187.59639,0.0
5,215.83946,0.0
6,246.74945,0.025
7,331.16788,0.05
8,406.78845,0.05
9,435.91748,0.05
10,465.2263,0.05
11,497.7339,0.075
12,525.6394,0.1
13,597.8833,0.125
14,653.4625,0.125
15,674.40283,0.15
16,694.6451,0.175
17,712.1097,0.2
18,729.10834,0.2
19,783.2781,0.2
20,823.35657,0.225
21,843.51746,0.275
22,863.5132,0.275
23,884.3908,0.275
24,908.15765,0.275
25,947.78595,0.325
26,986.2146,0.35
27,1008.6266,0.35
28,1023.6266,0.375
29,1036.5046,0.375
30,1052.8867,0.375
31,1085.4691,0.4
32,1118.6821,0.425
33,1142.3844,0.45
34,1167.7839,0.45
35,1195.8098,0.5
36,1230.5914,0.525
37,1279.0499,0.575
38,1322.4329,0.65
39,1356.9316,0.675
40,1391.157,0.675
41,1420.8221,0.675
42,1446.8085,0.675
43,1497.5592,0.7
44,1541.8187,0.7
45,1567.2438,0.725
46,1590.9883,0.725
47,1610.7317,0.725
48,1629.9702,0.725
49,1667.5337,0.75
50,1701.05,0.775
51,1718.9875,0.775
52,1735.5862,0.8
53,1753.5461,0.8
