step,tx_cost,fulfill
0,0.475,0.0
1,21.7365,0.0097
2,42.0071,0.0131
3,50.3693,0.018
4,50.4357,0.018
5,60.4799,0.018
6,130.5542,0.0532
7,174.5503,0.06
8,179.608,0.06
9,184.6794,0.06
10,234.7331,0.0919
11,254.5733,0.0975
12,254.6377,0.0975
13,254.7082,0.0975
14,268.6571,0.0978
15,308.7401,0.0983
16,308.7973,0.0983
17,313.8723,0.0984
18,323.917,0.1127
19,348.9635,0.1235
20,354.0174,0.1235
21,354.0676,0.1235
22,369.1472,0.1238
23,431.1297,0.1341
24,446.1938,0.1538
25,466.113,0.1696
26,466.1706,0.1696
27,476.2337,0.1697
28,501.2942,0.1734
29,516.3564,0.179
30,531.4191,0.184
31,541.495,0.1857
32,581.904,0.1861
33,581.9698,0.1861
34,587.0367,0.1862
35,607.1008,0.1888
36,652.169,0.203
37,707.2232,0.2353
38,727.2798,0.2385
39,747.3444,0.2491
40,762.614,0.2493
41,787.6895,0.2497
42,792.7672,0.2526
43,792.841,0.2526
44,807.96,0.2626
45,852.9814,0.2953
46,853.0379,0.2953
47,859.5107,0.2962
48,869.6193,0.2993
49,889.6745,0.3266
50,889.7353,0.3266
51,889.7879,0.3266
52,894.8816,0.3268
53,948.7793,0.3593
54,973.8355,0.3682
55,988.8825,0.3847
56,998.9373,0.3847
57,1013.9882,0.3952
58,1019.0433,0.3953
59,1059.1073,0.3973
60,1079.1598,0.4065
61,1094.2382,0.4073
62,1124.2922,0.4294
63,1134.3426,0.4295
64,1134.4059,0.4295
65,1144.4486,0.4296
66,1204.4872,0.4608
67,1259.0334,0.4809
68,1269.0709,0.4842
69,1279.1146,0.4843
70,1319.1688,0.5069
71,1349.2222,0.512
72,1350.3036,0.5131
73,1350.3383,0.5131
74,1370.4005,0.5134
75,1430.4572,0.5142
76,1435.4958,0.5169
77,1440.5445,0.517
78,1450.5841,0.5188
79,1495.6273,0.5491
80,1500.6699,0.5491
81,1500.7007,0.5491
82,1505.7591,0.5492
83,1560.8287,0.55
84,1570.8628,0.5515
85,1587.4055,0.57
86,1592.4571,0.5702
87,1607.4894,0.5704
88,1622.5701,0.5836
89,1647.6561,0.5864
