step,tx_cost,fulfill
0,0.0854,0.0
1,14.0363,0.0036
2,18.0651,0.0037
3,28.1328,0.0046
4,53.189,0.009
5,92.1082,0.0202
6,97.1842,0.0202
7,108.574,0.0274
8,113.5977,0.0276
9,113.615,0.0276
10,130.7087,0.0305
11,135.7304,0.0335
12,160.7502,0.0662
13,175.7643,0.0734
14,180.7849,0.0735
15,185.8098,0.0736
16,189.4505,0.078
17,197.3412,0.0781
18,217.3624,0.0935
19,247.3849,0.1068
20,252.3915,0.109
21,292.4197,0.1302
22,302.4263,0.1304
23,312.907,0.1305
24,312.926,0.1305
25,318.1488,0.132
26,323.172,0.1321
27,338.2016,0.1323
28,353.2304,0.1332
29,361.2623,0.1333
30,391.2818,0.1467
31,415.278,0.1601
32,418.7573,0.1602
33,433.8787,0.1603
34,468.9006,0.1608
35,492.4675,0.1611
36,507.4925,0.1626
37,517.2511,0.1645
38,527.3083,0.167
39,539.9217,0.1674
40,544.9816,0.1675
41,555.0366,0.1676
42,575.0658,0.1772
43,600.0933,0.1992
44,610.1153,0.2094
45,625.1397,0.211
46,625.1664,0.211
47,625.1903,0.211
48,654.7709,0.2464
49,675.7265,0.2645
50,685.7329,0.2647
51,708.4597,0.265
52,723.4658,0.2711
53,743.482,0.29
54,748.4976,0.2905
55,753.5104,0.2969
56,763.5291,0.3043
57,778.5378,0.311
58,783.5002,0.3111
59,793.5093,0.3114
60,808.5239,0.3172
61,833.5275,0.329
62,843.5348,0.3291
63,848.5693,0.3376
64,863.6318,0.3426
65,896.1754,0.3495
66,896.2269,0.3495
67,911.274,0.3605
68,911.4133,0.3605
69,936.4302,0.3693
70,936.4502,0.3693
71,946.4733,0.3804
72,961.5009,0.3959
73,1000.7269,0.4163
74,1000.7546,0.4163
75,1010.7843,0.4249
76,1010.8121,0.4249
77,1011.8,0.4249
78,1032.1154,0.4349
79,1072.1339,0.4693
80,1077.1397,0.4729
81,1112.1666,0.484
82,1126.4618,0.4854
83,1151.4758,0.4857
84,1151.4923,0.4857
85,1168.8213,0.4928
86,1173.8386,0.497
87,1178.8499,0.497
88,1195.902,0.4973
89,1200.9085,0.4973
