step,tx_cost,fulfill
1,342.0,0.0
2,680.0,0.0
3,1017.0,0.0
4,1359.0,0.0
5,1697.0,0.0
6,2030.0,0.0
7,2359.0,0.0
8,2683.0,0.0125
9,3010.0,0.0125
10,3337.0,0.0125
11,3662.0,0.0125
12,4009.0,0.0375
13,4340.0,0.1
14,4670.0,0.1125
15,4995.0,0.1125
16,5332.0,0.1125
17,5666.0,0.1125
18,5987.0,0.125
19,6315.0,0.125
20,6669.0,0.15
21,7026.0,0.15
22,7393.0,0.1625
23,7774.0,0.175
24,8164.0,0.25
25,8542.0,0.275
26,8921.0,0.325
27,9313.0,0.3375
28,9716.0,0.35
29,10112.0,0.3625
30,10494.0,0.4
31,10866.0,0.4375
32,11222.0,0.4625
33,11596.0,0.4875
34,11985.0,0.5125
35,12366.0,0.525
36,12750.0,0.5375
37,13110.0,0.6375
38,13471.0,0.675
39,13813.0,0.6875
40,14164.0,0.7
41,14533.0,0.7125
42,14903.0,0.725
43,15297.0,0.7375
44,15692.0,0.75
45,16105.0,0.75
46,16500.0,0.75
47,16906.0,0.7625
48,17313.0,0.7625
49,17706.0,0.775
50,18104.0,0.8
51,18484.0,0.825
