step,tx_cost,fulfill
1,0.0,0.0
2,688.44055,0.0
3,1237.3945,0.0
4,1453.6997,0.0
5,1966.3884,0.0
6,2582.2178,0.025
7,3144.7651,0.075
8,3842.6604,0.0875
9,4319.2153,0.0875
10,4543.6323,0.0875
11,5099.7656,0.0875
12,5751.7515,0.125
13,6374.3315,0.15
14,7091.2583,0.2125
15,7646.5483,0.25
16,7955.459,0.25
17,8610.699,0.275
18,9340.191,0.3
19,9998.27,0.3625
20,10754.876,0.425
21,11357.75,0.4375
22,11753.523,0.45
23,12391.658,0.475
24,13094.001,0.5125
25,13725.375,0.5625
26,14434.948,0.625
27,15075.371,0.65
28,15623.91,0.65
29,16301.237,0.7
30,16977.328,0.725
31,17611.074,0.7625
32,18315.393,0.775
33,18945.553,0.7875
34,19532.375,0.8
35,20187.896,0.8
