step,tx_cost,fulfill
0,0.0777,0.0
1,2.4094,0.0016
2,3.2489,0.0016
3,18.2867,0.0018
4,43.2983,0.0022
5,73.3096,0.0026
6,73.3203,0.0026
7,73.3301,0.0026
8,108.3396,0.003
9,123.3498,0.0032
10,163.361,0.0077
11,193.3729,0.008
12,258.3847,0.0193
13,293.3971,0.0306
14,333.4093,0.0311
15,343.4214,0.0313
16,343.4339,0.0313
17,363.447,0.0316
18,403.4601,0.0393
19,403.4726,0.0393
20,428.4851,0.0396
21,428.4984,0.0396
22,468.5124,0.0415
23,488.5261,0.0419
24,547.4967,0.0471
25,547.5094,0.0471
26,557.522,0.0473
27,597.5349,0.0479
28,612.5485,0.0481
29,612.563,0.0481
30,637.5783,0.0521
31,682.8974,0.0646
32,737.9129,0.0692
33,772.7181,0.0697
34,782.7326,0.0699
35,782.7467,0.0699
36,817.7606,0.0848
37,822.7742,0.0884
38,827.7875,0.0906
39,847.8005,0.0908
40,852.8134,0.0908
41,867.8262,0.0908
42,902.8385,0.0989
43,912.8504,0.1036
44,912.8622,0.1036
45,937.8744,0.104
46,1007.8876,0.1049
47,1017.902,0.105
48,1037.9172,0.105
49,1052.9324,0.1093
50,1087.9469,0.1244
51,1132.9606,0.1285
52,1192.9734,0.1294
53,1192.9861,0.1294
54,1232.9988,0.1411
55,1293.0118,0.1601
56,1328.0253,0.1604
57,1328.0392,0.1604
58,1348.0528,0.1607
59,1348.0653,0.1607
60,1388.0768,0.1823
61,1409.6139,0.1836
62,1424.626,0.1838
63,1424.6392,0.1838
64,1494.6531,0.1847
65,1549.6675,0.1855
66,1559.6828,0.1876
67,1559.6982,0.1876
68,1559.7128,0.1876
69,1564.7261,0.1885
70,1609.7389,0.1958
71,1617.0417,0.196
72,1622.0533,0.1971
73,1647.0651,0.1994
74,1702.0776,0.2002
75,1717.0906,0.2003
76,1722.1033,0.2003
77,1722.1155,0.2003
78,1722.1268,0.2003
79,1752.1374,0.2109
80,1797.1469,0.2115
81,1797.1564,0.2115
82,1807.1666,0.2116
83,1832.1778,0.212
84,1867.1893,0.2201
85,1867.2012,0.2201
86,1887.2137,0.2261
87,1887.2259,0.2261
88,1887.2358,0.2261
89,1922.2412,0.2265
