step,tx_cost,fulfill
1,105.30663,0.0
2,237.33153,0.0
3,396.7709,0.0
4,590.67096,0.0
5,808.3347,0.0016666666666666668
6,1040.9314,0.015833333333333335
7,1285.7078,0.06333333333333334
8,1557.949,0.1725
9,1842.8451,0.2475
10,2150.7622,0.31916666666666665
11,2469.7205,0.38333333333333336
12,2796.461,0.44916666666666666
13,3136.6143,0.5141666666666667
14,3455.6143,0.5516666666666666
15,3740.0068,0.5658333333333333
16,4028.1345,0.5758333333333333
17,4322.4375,0.595
18,4613.3975,0.6158333333333333
19,4901.9336,0.655
20,5201.4365,0.7091666666666666
21,5495.226,0.7441666666666666
22,5800.6826,0.7675
23,6101.2456,0.7891666666666667
24,6404.8706,0.8008333333333333
25,6714.581,0.8375
