step,tx_cost,fulfill
1,86.0,0.0
2,170.0,0.0
3,265.0,0.0
4,351.0,0.0
5,441.0,0.0
6,533.0,0.0
7,637.0,0.0
8,737.0,0.0
9,829.0,0.0
10,925.0,0.0
11,1018.0,0.0
12,1105.0,0.0
13,1192.0,0.1
14,1277.0,0.1
15,1358.0,0.1
16,1441.0,0.1
17,1530.0,0.1
18,1625.0,0.1
19,1725.0,0.1
20,1846.0,0.1
21,1965.0,0.1
22,2082.0,0.1
23,2195.0,0.1
24,2319.0,0.1
25,2446.0,0.1
26,2565.0,0.1
27,2686.0,0.1
28,2819.0,0.1
29,2942.0,0.1
30,3063.0,0.1
31,3192.0,0.1
32,3329.0,0.2
33,3457.0,0.2
34,3579.0,0.2
35,3703.0,0.2
36,3817.0,0.2
37,3931.0,0.4
38,4028.0,0.4
39,4126.0,0.5
40,4220.0,0.5
41,4307.0,0.5
42,4388.0,0.5
43,4469.0,0.6
44,4558.0,0.6
45,4660.0,0.7
46,4766.0,0.7
47,4880.0,0.7
48,4995.0,0.7
49,5107.0,0.7
50,5228.0,0.8
51,5347.0,0.8
