step,tx_cost,fulfill
1,140.42807,0.0
2,290.4204,0.0
3,438.6692,0.0
4,589.2721,0.0
5,736.5044,0.0
6,878.99835,0.0
7,1029.4701,0.0
8,1177.9683,0.0
9,1318.9308,0.0
10,1463.1826,0.0
11,1597.0923,0.0
12,1729.4537,0.0
13,1875.1558,0.025
14,2017.7262,0.05
15,2148.3652,0.0625
16,2284.5466,0.0625
17,2420.8657,0.0625
18,2556.7844,0.075
19,2691.8955,0.0875
20,2829.2776,0.1
21,2960.238,0.1125
22,3095.1494,0.125
23,3234.3098,0.1375
24,3373.9443,0.175
25,3525.3389,0.2375
26,3676.2744,0.2625
27,3827.4858,0.2625
28,3972.2092,0.275
29,4116.9097,0.3
30,4266.4253,0.35
31,4422.3496,0.375
32,4578.405,0.4
33,4734.5303,0.4125
34,4886.6484,0.4375
35,5039.2207,0.475
36,5183.3857,0.5
37,5329.374,0.525
38,5478.086,0.525
39,5629.335,0.55
40,5772.674,0.5625
41,5914.563,0.5625
42,6049.5874,0.5875
43,6178.5825,0.625
44,6317.2188,0.65
45,6451.3057,0.65
46,6585.2637,0.6625
47,6729.465,0.6875
48,6878.924,0.7125
49,7028.2505,0.7875
50,7173.7515,0.8375
51,7317.2056,0.8625
