step,tx_cost,fulfill
1,247.13431,0.0
2,498.83743,0.0
3,732.2157,0.025
4,967.93256,0.075
5,1203.2781,0.075
6,1432.7843,0.15
7,1699.487,0.175
8,1969.7781,0.175
9,2207.9502,0.175
10,2457.5952,0.2
11,2707.7742,0.2
12,2953.3193,0.225
13,3216.9583,0.275
14,3472.2295,0.325
15,3714.5256,0.35
16,3956.1848,0.35
17,4189.959,0.35
18,4425.208,0.35
19,4668.0283,0.375
20,4904.7295,0.4
21,5158.0435,0.4
22,5409.749,0.4
23,5671.423,0.475
24,5933.5117,0.5
25,6189.384,0.575
26,6433.425,0.6
27,6671.428,0.6
28,6905.783,0.625
29,7151.2964,0.675
30,7396.893,0.7
31,7653.0854,0.725
32,7898.0947,0.725
33,8137.4614,0.725
34,8379.2705,0.75
35,8629.861,0.75
36,8878.967,0.75
37,9139.791,0.8
38,9403.126,0.8
