step,tx_cost,fulfill
1,0.0,0.0
2,1746.4938,0.0
3,3288.512,0.0
4,3695.9048,0.0
5,5225.99,0.0125
6,6862.6294,0.05625
7,8517.395,0.1375
8,10267.219,0.2
9,11731.198,0.2375
10,12321.965,0.2375
11,14054.189,0.26875
12,15847.615,0.28125
13,17616.053,0.375
14,19536.54,0.43125
15,21076.908,0.44375
16,21925.9,0.45625
17,23575.69,0.46875
18,25348.016,0.49375
19,27048.844,0.53125
20,28839.21,0.5625
21,30328.025,0.575
22,31409.02,0.5875
23,32954.86,0.6125
24,34662.812,0.65
25,36293.53,0.68125
26,38023.18,0.7
27,39538.55,0.7125
28,40842.17,0.7375
29,42380.824,0.7375
30,44026.195,0.76875
31,45746.03,0.80625
32,47487.137,0.875
