step,tx_cost,fulfill
0,0.2836,0.0
1,24.3779,0.0136
2,58.3132,0.0278
3,72.3317,0.0329
4,92.5732,0.0333
5,97.5857,0.0335
6,112.5993,0.0532
7,150.6385,0.0797
8,160.6523,0.0818
9,190.6657,0.0974
10,215.9416,0.1098
11,245.959,0.1231
12,250.975,0.1247
13,281.119,0.1399
14,296.1338,0.149
15,321.1541,0.1649
16,346.1693,0.1726
17,351.1837,0.1781
18,391.5885,0.1957
19,456.8447,0.2115
20,457.4218,0.2115
21,482.4309,0.2118
22,497.4501,0.2119
23,516.7336,0.2122
24,556.749,0.23
25,561.7687,0.2339
26,607.1457,0.2544
27,662.1685,0.2806
28,722.4883,0.3016
29,741.4388,0.3038
30,761.4513,0.3225
31,781.2374,0.3351
32,796.2557,0.3354
33,806.2759,0.3358
34,811.3837,0.337
35,835.2395,0.3456
36,860.7038,0.3585
37,875.7279,0.372
38,880.7517,0.3721
39,905.7689,0.3723
40,917.3734,0.3726
41,922.3943,0.3726
42,928.3404,0.3744
43,943.3488,0.3774
44,978.3745,0.383
45,1012.4441,0.3869
46,1029.4908,0.3871
47,1049.5245,0.3873
48,1094.83,0.4036
49,1144.8475,0.4144
50,1160.3054,0.4153
51,1175.3242,0.4203
52,1205.4408,0.4262
53,1225.4715,0.4329
54,1245.4968,0.4419
55,1255.5173,0.4503
56,1286.1903,0.4509
57,1314.6973,0.4568
58,1329.7353,0.4591
59,1339.7597,0.4626
60,1365.0395,0.474
61,1410.9196,0.5103
62,1430.9468,0.5131
63,1451.8489,0.514
64,1462.2166,0.5141
65,1482.2384,0.5143
66,1492.2711,0.5206
67,1524.5245,0.5351
68,1529.5423,0.5351
69,1559.5554,0.542
70,1594.5741,0.5497
71,1624.5929,0.553
72,1625.0956,0.553
73,1665.1038,0.5638
74,1690.1268,0.5656
75,1735.1517,0.5744
76,1775.1727,0.5817
77,1790.1932,0.5848
78,1825.3262,0.5877
79,1874.7579,0.6062
80,1875.0673,0.6062
81,1905.0771,0.6064
82,1940.1845,0.6077
83,1960.2051,0.6079
84,2008.6675,0.6297
85,2018.6883,0.6327
86,2043.7038,0.6465
87,2088.718,0.6667
88,2130.6531,0.6767
89,2169.0153,0.6876
