step,tx_cost,fulfill
0,0.0735,0.0
1,4.787,0.003
2,19.8414,0.0031
3,39.8816,0.0152
4,49.9936,0.0154
5,50.1021,0.0154
6,50.1437,0.0154
7,70.2183,0.0237
8,80.3293,0.0251
9,90.4614,0.026
10,115.5274,0.0361
11,128.06,0.0406
12,128.1688,0.0406
13,138.1767,0.0519
14,138.2492,0.0519
15,143.3472,0.0595
16,163.4416,0.0655
17,173.5684,0.0719
18,173.6868,0.0719
19,193.7947,0.0788
20,198.9309,0.0789
21,204.0861,0.079
22,204.2178,0.079
23,205.334,0.079
24,225.8197,0.0921
25,241.431,0.1004
26,241.5671,0.1004
27,241.68,0.1004
28,261.7566,0.1097
29,291.8862,0.1156
30,297.0205,0.1156
31,327.0719,0.1379
32,347.1413,0.1559
33,365.9654,0.1586
34,371.0383,0.1589
35,371.1133,0.1589
36,371.2013,0.1589
37,406.2898,0.1925
38,427.2017,0.1928
39,442.3349,0.1951
40,462.4099,0.1998
41,472.4739,0.2032
42,482.6137,0.2074
43,482.7513,0.2074
44,482.9105,0.2074
45,496.1347,0.2076
46,516.2446,0.2078
47,526.4126,0.208
48,526.5985,0.208
49,531.7266,0.2081
50,541.8655,0.2086
51,547.0399,0.214
52,547.1504,0.214
53,572.2849,0.224
54,587.4166,0.2369
55,602.5163,0.2525
56,602.5692,0.2525
57,604.2932,0.2531
58,639.3714,0.2769
59,664.4425,0.2986
60,664.5191,0.2986
61,694.5935,0.3266
62,709.6479,0.3269
63,722.7388,0.3298
64,722.8338,0.3298
65,722.9309,0.3298
66,733.0105,0.3319
67,741.6711,0.333
68,756.7685,0.3358
69,766.8993,0.3371
70,787.0016,0.3402
71,812.0778,0.3404
72,817.1993,0.3453
73,817.3218,0.3453
74,817.4292,0.3453
75,832.5305,0.3523
76,832.6416,0.3523
77,849.0688,0.3679
78,849.1672,0.3679
79,854.2253,0.37
80,859.3105,0.37
81,862.5838,0.3701
82,862.6408,0.3701
83,867.6905,0.3706
84,872.7355,0.3707
85,904.2641,0.3891
86,904.2985,0.3891
87,904.3145,0.3891
88,939.344,0.4096
89,958.0588,0.4173
