step,tx_cost,fulfill
1,0.0,0.0
2,481.01215,0.0
3,840.5406,0.0
4,996.83984,0.0
5,1349.3864,0.0
6,1802.6456,0.0
7,2152.9136,0.05
8,2609.6587,0.15
9,2943.8608,0.15
10,3159.1636,0.15
11,3600.5845,0.175
12,4101.905,0.2
13,4512.2065,0.25
14,4993.53,0.375
15,5335.936,0.425
16,5546.8438,0.425
17,5932.0493,0.45
18,6373.7563,0.45
19,6786.5503,0.475
20,7267.262,0.5
21,7645.4673,0.525
22,7932.7744,0.525
23,8341.843,0.55
24,8812.374,0.6
25,9219.82,0.6
26,9647.675,0.725
27,10020.226,0.75
28,10379.452,0.75
29,10793.967,0.75
30,11246.573,0.775
31,11648.63,0.8
32,12091.006,0.8
