step,tx_cost,fulfill
1,0.0,0.0
2,297.23703,0.0
3,512.9325,0.0
4,730.5936,0.0
5,936.0107,0.0
6,1198.0171,0.0
7,1381.1447,0.0
8,1653.474,0.0
9,1866.6053,0.0
10,2094.5254,0.0
11,2339.172,0.0
12,2620.0107,0.0
13,2803.8418,0.0
14,3088.5503,0.0
15,3332.1506,0.0
16,3561.1748,0.0
17,3808.5586,0.0
18,4058.856,0.0
19,4273.394,0.0
20,4558.162,0.0
21,4799.6655,0.0
22,5049.6406,0.0
23,5330.799,0.0
24,5600.573,0.0
25,5828.2915,0.0
26,6126.753,0.0
27,6404.16,0.0
28,6675.8555,0.0
29,6957.95,0.0
30,7231.6914,0.0
31,7491.088,0.0125
32,7760.781,0.0125
33,8024.3843,0.0125
34,8290.566,0.0125
35,8576.587,0.0125
36,8846.529,0.0125
37,9144.018,0.0125
38,9433.615,0.0125
39,9730.2705,0.0125
40,10018.935,0.0125
41,10326.091,0.025
42,10633.1455,0.025
43,10948.711,0.05
44,11273.616,0.05
45,11589.928,0.0625
46,11905.841,0.0625
47,12238.668,0.075
48,12566.034,0.1
49,12880.882,0.1375
50,13187.471,0.1625
51,13487.348,0.1625
52,13808.92,0.1875
53,14128.238,0.1875
54,14429.822,0.2125
55,14745.92,0.225
56,15042.892,0.225
57,15361.018,0.2375
58,15665.317,0.2375
59,15974.883,0.25
60,16265.32,0.2625
61,16578.059,0.3125
62,16879.832,0.325
63,17186.328,0.325
64,17484.363,0.35
65,17797.018,0.35
66,18094.564,0.35
67,18409.328,0.3625
68,18704.969,0.3625
69,19015.266,0.3625
70,19307.334,0.3625
71,19608.838,0.375
72,19890.336,0.375
73,20189.512,0.375
74,20453.809,0.375
75,20745.275,0.375
76,21016.207,0.375
77,21282.846,0.3875
78,21543.795,0.3875
79,21818.602,0.3875
80,22080.45,0.3875
81,22352.646,0.3875
82,22636.572,0.3875
83,22912.01,0.4
84,23180.988,0.4
85,23454.223,0.4
86,23742.408,0.4
87,24016.482,0.4125
88,24315.727,0.425
89,24580.98,0.425
90,24856.629,0.425
