step,tx_cost,fulfill
1,270.99185,0.0
2,544.5311,0.0
3,802.25073,0.0
4,1058.805,0.05
5,1319.7708,0.05
6,1570.8202,0.1
7,1841.1077,0.15
8,2110.3909,0.175
9,2354.154,0.225
10,2594.3914,0.25
11,2837.41,0.3
12,3071.0728,0.35
13,3317.4595,0.45
14,3572.2522,0.5
15,3812.2527,0.525
16,4055.2944,0.55
17,4307.461,0.55
18,4563.954,0.6
19,4831.273,0.65
20,5102.334,0.7
21,5373.3794,0.7
22,5631.837,0.7
23,5894.8794,0.7
24,6160.105,0.775
25,6418.061,0.775
26,6681.415,0.8
27,6949.5825,0.825
