step,tx_cost,fulfill
1,237.1024,0.0
2,478.70956,0.0
3,705.35486,0.0
4,926.9462,0.0
5,1144.7141,0.0
6,1358.372,0.0125
7,1603.782,0.0875
8,1847.8866,0.1625
9,2067.8772,0.2
10,2287.3918,0.25
11,2516.7659,0.3125
12,2750.4014,0.3625
13,2988.1309,0.4375
14,3226.7688,0.5
15,3448.6023,0.5375
16,3673.5083,0.575
17,3898.555,0.575
18,4127.3364,0.575
19,4360.6963,0.6125
20,4600.406,0.625
21,4840.9634,0.6625
22,5075.9224,0.6625
23,5308.568,0.675
24,5541.091,0.675
25,5776.0723,0.725
26,6008.851,0.7375
27,6243.174,0.7375
28,6482.0894,0.75
29,6717.8306,0.7625
30,6947.9893,0.7875
31,7178.3105,0.8
32,7401.729,0.8125
