step,tx_cost,fulfill
1,91.98985,0.0
2,180.13864,0.0
3,221.52386,0.0
4,263.37198,0.0
5,305.08463,0.05
6,344.56647,0.05
7,427.48523,0.05
8,493.84848,0.05
9,523.3902,0.075
10,554.5144,0.1
11,586.60785,0.15
12,619.5361,0.175
13,679.8735,0.175
14,726.2213,0.225
15,755.1022,0.225
16,783.5358,0.225
17,814.7054,0.225
18,846.2246,0.275
19,901.7942,0.325
20,954.933,0.4
21,990.54315,0.425
22,1024.0322,0.425
23,1060.1296,0.45
24,1095.9564,0.5
25,1139.976,0.5
26,1178.0931,0.55
27,1212.5172,0.625
28,1249.1736,0.65
29,1284.3467,0.65
30,1317.9462,0.65
31,1364.0896,0.65
32,1402.2927,0.65
33,1429.2255,0.675
34,1452.1561,0.7
35,1472.0742,0.7
36,1492.6289,0.7
37,1534.4089,0.7
38,1571.2386,0.7
39,1590.7466,0.7
40,1608.9802,0.7
41,1627.1688,0.7
42,1645.2311,0.7
43,1680.3229,0.7
44,1709.704,0.75
45,1729.9797,0.775
46,1749.7003,0.775
47,1769.3837,0.825
48,1787.4675,0.825
