step,tx_cost,fulfill
1,404.0,0.0
2,808.0,0.0
3,1226.0,0.0
4,1622.0,0.0
5,2023.0,0.0
6,2444.0,0.0
7,2874.0,0.025
8,3308.0,0.075
9,3783.0,0.075
10,4277.0,0.075
11,4743.0,0.075
12,5220.0,0.08333333333333333
13,5689.0,0.09166666666666666
14,6172.0,0.09166666666666666
15,6656.0,0.11666666666666667
16,7144.0,0.125
17,7614.0,0.13333333333333333
18,8086.0,0.14166666666666666
19,8560.0,0.15
20,9031.0,0.175
21,9512.0,0.175
22,10010.0,0.175
23,10508.0,0.175
24,10997.0,0.175
25,11473.0,0.20833333333333334
26,11966.0,0.23333333333333334
27,12467.0,0.23333333333333334
28,12971.0,0.24166666666666667
29,13487.0,0.24166666666666667
30,13978.0,0.24166666666666667
31,14454.0,0.2833333333333333
32,14924.0,0.30833333333333335
33,15403.0,0.325
34,15881.0,0.36666666666666664
35,16390.0,0.36666666666666664
36,16911.0,0.38333333333333336
37,17450.0,0.43333333333333335
38,17994.0,0.48333333333333334
39,18555.0,0.5
40,19123.0,0.525
41,19713.0,0.5333333333333333
42,20265.0,0.5833333333333334
43,20819.0,0.625
44,21363.0,0.6583333333333333
45,21896.0,0.6583333333333333
46,22400.0,0.6583333333333333
47,22909.0,0.6583333333333333
48,23435.0,0.6583333333333333
49,23991.0,0.6833333333333333
50,24524.0,0.7083333333333334
51,25013.0,0.725
52,25498.0,0.7333333333333333
53,25977.0,0.75
54,26466.0,0.75
55,26990.0,0.7666666666666667
56,27481.0,0.7666666666666667
57,27962.0,0.775
58,28419.0,0.775
59,28871.0,0.775
60,29311.0,0.775
61,29752.0,0.775
62,30199.0,0.775
63,30669.0,0.775
64,31188.0,0.7833333333333333
65,31721.0,0.7833333333333333
66,32283.0,0.7833333333333333
67,32865.0,0.7833333333333333
68,33435.0,0.7833333333333333
69,34014.0,0.7833333333333333
70,34555.0,0.7833333333333333
71,35087.0,0.7833333333333333
72,35618.0,0.7916666666666666
73,36125.0,0.7916666666666666
74,36645.0,0.8
75,37149.0,0.8
