step,tx_cost,fulfill
0,0.0234,0.0
1,6.6676,0.0026
2,30.9651,0.0173
3,45.9659,0.032
4,55.9668,0.0397
5,65.9682,0.0453
6,75.9714,0.0534
7,85.9844,0.059
8,95.9915,0.0656
9,125.9914,0.0743
10,145.9914,0.0832
11,170.9914,0.0917
12,180.9916,0.0982
13,215.9921,0.1034
14,240.9979,0.1061
15,254.1957,0.1132
16,264.2044,0.1133
17,300.7808,0.1153
18,320.6444,0.1223
19,340.6452,0.1257
20,360.8031,0.1319
21,386.7323,0.1388
22,396.7341,0.1393
23,401.7456,0.1401
24,406.7482,0.1467
25,411.7527,0.1504
26,436.7535,0.165
27,460.42,0.1699
28,485.421,0.1806
29,540.421,0.2071
30,545.421,0.2151
31,560.4211,0.2247
32,585.4211,0.2411
33,605.4215,0.2537
34,610.4224,0.2537
35,635.4235,0.2666
36,645.6588,0.2746
37,665.6761,0.291
38,680.6853,0.2981
39,695.3295,0.2983
40,720.3295,0.3086
41,750.3296,0.3137
42,755.3297,0.3139
43,791.0104,0.3299
44,831.0152,0.3398
45,841.0249,0.3399
46,861.0344,0.3438
47,876.0382,0.3519
48,901.1847,0.3566
49,901.1849,0.3566
50,926.3454,0.3657
51,926.3455,0.3657
52,931.3456,0.3657
53,941.3586,0.3659
54,951.3636,0.366
55,969.4498,0.3856
56,974.4499,0.3856
57,989.4513,0.3873
58,1004.4514,0.3875
59,1044.4514,0.3949
60,1044.4515,0.3949
61,1059.4521,0.4003
62,1074.4544,0.4005
63,1082.6192,0.4029
64,1087.6201,0.403
65,1107.6215,0.4074
66,1117.6218,0.4149
67,1132.6379,0.4204
68,1147.7436,0.4208
69,1152.744,0.4213
70,1167.7441,0.4237
71,1182.7441,0.4249
72,1182.7442,0.4249
73,1213.1156,0.4368
74,1243.1159,0.438
75,1248.1253,0.4395
76,1258.1257,0.4395
77,1278.1298,0.4503
78,1288.1304,0.4508
79,1293.1307,0.4572
80,1313.1308,0.4632
81,1323.131,0.4633
82,1333.1311,0.4731
83,1348.143,0.4731
84,1353.1432,0.4742
85,1363.1475,0.476
86,1368.1483,0.4761
87,1383.1493,0.4827
88,1408.1504,0.4889
89,1448.1504,0.5006
