Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
0,-204.33015,0.19999999999999996,1.0001,14203.825,41.0625
1,-240.71383585273716,0.185,1.0001849999999999,17055.408,41.685
2,-258.2572333523425,0.190625,1.0002756249999998,17910.727,41.425
3,-263.94939472654005,0.19249999999999998,1.0003681249999998,18198.643,44.2125
4,-271.97588312357135,0.1958333333333333,1.0004639583333332,18593.283,44.34375
5,-262.5789933163057,0.19999999999999993,1.0005639583333332,17959.605,44.443333333333335
6,-250.58239181374196,0.19999999999999998,1.0006639583333332,17273.426,43.896052631578954
7,-250.6124159227983,0.1988095238095238,1.0007627678571427,17305.504,43.886904761904766
8,-261.81462390476065,0.20543478260869563,1.0008682026397513,17839.164,44.15108695652174
9,-255.2398073811669,0.20384615384615382,1.0009720487935974,17481.451,43.86634615384616
10,-259.5724798695573,0.20431034482758617,1.0010763591384249,17718.9,43.199137931034485
11,-256.1108194859343,0.20241935483870965,1.0011787784932635,17546.852,43.35483870967742
12,-262.63100105578496,0.20514705882352938,1.0012839255520871,17883.674,43.91323529411765
13,-260.49922912490746,0.20416666666666664,1.0013880922187537,17782.508,43.64722222222222
14,-263.802590737084,0.20320512820512818,1.0014912973469587,17987.781,43.156410256410254
15,-270.2736393069229,0.20833333333333334,1.0015996306802921,18269.312,43.51369047619047
16,-272.3370698644733,0.2107954545454545,1.0017104261348375,18339.232,43.7090909090909
17,-266.1309535990077,0.20885416666666665,1.0018192803015042,18011.06,43.39374999999999
18,-262.37652278811055,0.20849999999999994,1.0019277803015043,17790.363,43.018499999999996
19,-259.17039759653505,0.20817307692307685,1.0020359533784273,17602.72,43.099038461538456
20,-260.10007775475395,0.2089285714285714,1.002144881949856,17643.385,43.14330357142857
21,-257.8590404708215,0.20762711864406777,1.0022525090685,17520.652,43.00550847457627
22,-256.0819128816176,0.20696721311475408,1.0023594762816146,17432.867,42.877049180327866
23,-255.2844525540054,0.207421875,1.0024668981566145,17377.39,42.830859374999996
24,-256.4570860099072,0.2071969696969697,1.0025740951263116,17448.637,42.94318181818182
25,-258.517151034158,0.2136029411764706,1.0026876980674881,17437.85,43.431250000000006
26,-259.2066425702215,0.21232394366197185,1.0028000220111501,17500.72,43.61197183098592
27,-259.960268931336,0.2126712328767123,1.0029126932440269,17539.637,43.647945205479445
28,-261.994583085706,0.21433333333333332,1.0030270265773602,17628.025,43.800999999999995
29,-260.22558297222474,0.2141025641025641,1.0031411291414627,17532.828,43.70641025641026
30,-259.798021323673,0.21493902439024387,1.0032560681658529,17491.693,43.62682926829268
31,-258.4093348143313,0.21458333333333326,1.0033706514991863,17419.166,43.53988095238095
32,-257.371697868611,0.21420454545454543,1.0034848560446408,17367.049,43.548579545454544
33,-256.10177246073897,0.21388888888888885,1.0035987449335297,17298.145,43.401111111111106
34,-255.85210006314992,0.2133152173913043,1.003712060150921,17293.262,43.432880434782604
35,-255.951087268152,0.21302083333333333,1.0038250809842544,17305.314,43.48177083333332
36,-255.69480021618705,0.21403061224489794,1.0039391115964993,17267.79,43.58826530612244
37,-256.18550690353516,0.21249999999999997,1.0040516115964992,17330.172,43.58474999999999
38,-255.4686112233226,0.21275,1.0041643615964992,17281.338,43.56275000000001
39,-256.1283310192318,0.21424999999999997,1.0042786115964992,17291.852,43.65475000000001
40,-256.8366766898449,0.21474999999999997,1.0043933615964993,17323.809,43.81775
41,-256.13012347809837,0.21449999999999997,1.0045078615964993,17290.725,43.4495
42,-255.63285323963336,0.21449999999999997,1.0046223615964993,17259.266,43.59749999999999
43,-258.7737334250434,0.21425,1.0047366115964993,17448.004,43.511500000000005
44,-258.39891678234454,0.21375000000000002,1.0048503615964992,17433.215,43.41575000000001
45,-257.5660215853982,0.21375,1.0049641115964991,17384.064,43.320750000000004
46,-256.4845557888213,0.21299999999999994,1.0050771115964992,17333.137,43.26050000000001
47,-255.3489107366846,0.21174999999999997,1.0051888615964992,17296.523,43.426500000000004
48,-257.50021309748865,0.21224999999999997,1.0053011115964992,17413.55,43.34450000000001
49,-255.4694484961703,0.21099999999999997,1.0054121115964991,17312.56,43.11475
50,-254.16616075245827,0.21100000000000002,1.005523111596499,17230.912,43.12325
51,-254.50130138662266,0.2115,1.0056346115964991,17239.674,43.2225
52,-251.03148872935196,0.20900000000000002,1.005743611596499,17081.668,43.053250000000006
53,-248.6464371658571,0.20775,1.005851361596499,16966.137,43.032750000000014
54,-250.31297013907596,0.20799999999999993,1.005959361596499,17055.904,43.28325000000001
55,-251.17070610562337,0.20774999999999996,1.006067111596499,17107.81,43.328
56,-249.78025867857338,0.20599999999999993,1.006173111596499,17062.564,43.18025000000001
57,-252.14033192366492,0.20799999999999996,1.006281111596499,17163.062,43.32250000000001
58,-254.32745102787365,0.20874999999999996,1.006389861596499,17280.014,43.42025
59,-257.5881513916045,0.21125,1.006501111596499,17426.578,43.565500000000014
60,-255.62187649919767,0.21099999999999994,1.006612111596499,17314.262,43.63875
61,-255.91118695466673,0.21149999999999994,1.006723611596499,17323.152,43.563500000000005
