Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
37,-106.36852,0.11925000000000001,1.0,812.5279,20.6065
38,-105.80034,0.11850000000000001,1.0,812.9214,20.49125
39,-105.33318,0.118,1.0,812.42065,20.41175
40,-104.80454,0.11800000000000001,1.0,810.8949,20.2755
41,-104.509476,0.11825000000000001,1.0,809.6358,20.249000000000002
42,-104.29404,0.1175,1.0,811.62854,20.188499999999998
43,-103.84462,0.1165,1.0,812.6946,20.114250000000002
44,-103.72123,0.1175,1.0,809.8061,20.098750000000003
45,-103.452324,0.11825000000000001,1.0,806.889,20.06125
46,-102.84669,0.11600000000000002,1.0,806.5616,19.967
47,-102.68336,0.11625,1.0,804.84357,19.872
48,-102.18858,0.11524999999999999,1.0,803.224,19.861250000000002
49,-102.05238,0.11600000000000002,1.0,801.7004,19.79825
50,-101.54433,0.11474999999999999,1.0,800.4828,19.775999999999996
51,-101.41246,0.11474999999999998,1.0,800.6627,19.727999999999994
52,-101.24892,0.115,1.0,798.54663,19.7475
53,-101.116,0.115,1.0,796.7503,19.728999999999996
54,-101.13823,0.11625,1.0,794.1715,19.72575
55,-101.019196,0.1165,1.0,793.05396,19.693749999999998
56,-100.65565,0.11549999999999998,1.0,790.0039,19.646749999999997
57,-100.61188,0.1155,1.0,790.43335,19.637249999999998
58,-100.550316,0.11600000000000002,1.0,789.30615,19.653999999999996
59,-100.43032,0.11625,1.0,786.35065,19.650999999999996
60,-100.35504,0.1165,1.0,784.77295,19.6225
61,-99.75819,0.11525,1.0,781.9978,19.5685
62,-99.683,0.1155,1.0,780.6124,19.53125
63,-99.32109,0.1145,1.0,780.78156,19.487750000000002
64,-99.608444,0.11574999999999999,1.0,780.4984,19.49325
65,-99.55591,0.11725000000000002,1.0,777.3285,19.4785
66,-99.35757,0.11599999999999998,1.0,779.60547,19.463749999999997
67,-99.3132,0.11599999999999998,1.0,778.8412,19.45575
68,-99.24673,0.11474999999999999,1.0,780.9356,19.4525
69,-99.0707,0.11474999999999999,1.0,780.77405,19.423000000000002
70,-98.96867,0.11449999999999999,1.0,779.7034,19.41225
71,-98.429405,0.11349999999999999,1.0,777.1409,19.38175
72,-98.05009,0.113,1.0,776.38635,19.3295
73,-97.63028,0.11175000000000003,1.0,775.7674,19.331750000000003
74,-97.67457,0.11174999999999999,1.0,776.31305,19.321250000000003
75,-98.060135,0.114,1.0,776.4533,19.351749999999996
76,-97.82973,0.11299999999999999,1.0,775.62085,19.3185
77,-97.97139,0.11399999999999999,1.0,774.93384,19.3495
78,-98.188644,0.11474999999999999,1.0,776.37396,19.38475
79,-97.967354,0.11474999999999999,1.0,773.76636,19.313
80,-98.57794,0.11625000000000002,1.0,776.99396,19.38275
81,-98.365166,0.11474999999999999,1.0,777.4504,19.33975
82,-99.01981,0.11875000000000002,1.0,774.7467,19.380499999999998
83,-99.10829,0.11875000000000002,1.0,775.7372,19.3705
84,-98.92274,0.11774999999999997,1.0,776.6124,19.400750000000002
85,-99.22331,0.11925000000000001,1.0,775.81,19.3845
86,-99.24982,0.11975000000000001,1.0,774.8054,19.3415
87,-99.35127,0.12,1.0,774.72833,19.370500000000003
88,-98.82924,0.1185,1.0,772.67413,19.3815
89,-98.807335,0.11725,1.0,775.85126,19.371250000000003
90,-98.62529,0.11549999999999998,1.0,776.81915,19.2945
91,-99.2439,0.118,1.0,776.07513,19.323
92,-99.30098,0.11825000000000001,1.0,775.2508,19.339
93,-98.78677,0.11525,1.0,774.87036,19.289999999999996
94,-98.48086,0.1145,1.0,772.0299,19.2835
95,-98.596054,0.115,1.0,772.4946,19.276999999999997
96,-98.52495,0.11449999999999999,1.0,772.3016,19.263999999999996
97,-98.0166,0.11325000000000002,1.0,770.5617,19.2055
98,-98.2063,0.11349999999999998,1.0,770.95874,19.24275
99,-98.33352,0.11425,1.0,768.39734,19.28175
100,-98.532394,0.11549999999999999,1.0,767.16016,19.30225
