Iteration,Reward,Cost_Rate,Lambda,Tx_Cost,Comp_Time
0,-10271.63,0.19999999999999996,1.0001,10144.169,48.5
1,-10594.499779402966,0.23124999999999996,1.00023125,9880.329,51.49375
2,-10963.729976016853,0.2541666666666666,1.0003854166666666,10006.313,52.92916666666667
3,-10554.482445516307,0.22812499999999997,1.0005135416666666,9490.014,52.025
4,-10772.408591694366,0.24499999999999994,1.0006585416666667,8888.919,54.21999999999999
5,-10915.334323918689,0.24374999999999994,1.0008022916666668,8582.22,55.58124999999999
6,-10996.750119734625,0.24285714285714283,1.000945148809524,8210.112,56.28571428571428
7,-11073.922645262173,0.2453125,1.001090461309524,7881.131,56.053125
8,-11136.943162793572,0.27083333333333326,1.0012612946428572,7430.088,58.03333333333333
9,-11186.6575822396,0.285,1.0014462946428573,7122.257,58.613749999999996
10,-11230.642625930443,0.3193181818181818,1.0016656128246755,6701.8267,60.79772727272727
11,-11265.58383346303,0.3375000000000001,1.0019031128246754,6424.2773,61.071875
12,-11295.163241805813,0.35673076923076924,1.002159843593906,6123.57,62.29326923076923
13,-11319.648835705852,0.3696428571428572,1.002429486451049,5866.849,62.692857142857136
14,-11340.687433514651,0.37833333333333335,1.0027078197843824,5673.7607,62.785833333333336
15,-11357.551477572502,0.3828125,1.0029906322843825,5464.9697,63.28046875
16,-11371.963250469335,0.3845588235294118,1.0032751911079119,5287.0757,63.481617647058826
17,-11383.19225953418,0.37986111111111115,1.0035550522190229,5138.377,63.06527777777777
18,-11395.918365678404,0.3888157894736842,1.0038438680084965,4955.7173,63.63157894736842
19,-11406.713037380006,0.391875,1.0041357430084965,4834.0103,63.67875
20,-11414.480127981473,0.3880952380952381,1.0044238382465918,4700.3784,63.607142857142854
21,-11422.485656029823,0.3880681818181818,1.00471190642841,4582.9463,63.42045454545455
22,-11429.267461427751,0.3858695652173913,1.0049977759936275,4482.657,63.35054347826087
23,-11436.037913030907,0.38645833333333335,1.0052842343269608,4378.299,63.155729166666674
24,-11440.593847458553,0.381,1.0055652343269608,4282.4404,62.83100000000001
25,-11423.504657753509,0.3793269230769231,1.0058445612500377,4188.305,62.740865384615404
26,-11429.904595790826,0.38194444444444453,1.0061265056944821,4088.9426,62.93981481481483
27,-11436.017521891492,0.3852678571428571,1.006411773551625,3992.1758,63.236607142857146
28,-11441.004149290116,0.38448275862068965,1.0066962563102455,3920.7358,63.16637931034483
29,-11446.540676194702,0.38625000000000004,1.0069825063102456,3869.9033,63.095416666666665
30,-11449.949450628306,0.38185483870967746,1.0072643611489551,3811.048,62.80927419354839
31,-11454.236755816342,0.3828125,1.0075471736489552,3742.2063,62.98515625
32,-11457.696845062215,0.38143939393939397,1.0078286130428946,3681.6511,62.83484848484849
33,-11461.152028875256,0.37977941176470587,1.0081083924546592,3638.835,62.585294117647074
34,-11464.486197168442,0.3792857142857143,1.008387678168945,3586.7434,62.49571428571431
35,-11454.931385019481,0.3770833333333334,1.0086647615022784,3548.4558,62.33749999999999
36,-11458.088978457066,0.37567567567567567,1.008940437177954,3506.0186,62.29189189189187
37,-11461.941714126331,0.3782894736842105,1.0092187266516381,3453.458,62.33717105263157
38,-11465.64243502231,0.38076923076923075,1.0094994958824073,3405.3606,62.34230769230768
39,-11468.481954951669,0.3803125,1.0097798083824072,3368.161,62.373749999999994
40,-11471.768677424676,0.38170731707317074,1.0100615156994803,3335.5266,62.40274390243902
41,-11412.050454640139,0.3803571428571429,1.0103418728423375,3311.9177,62.057738095238086
42,-11415.472428526014,0.37761627906976747,1.0106194891214073,3288.4963,61.87761627906976
43,-11419.939426013427,0.3803977272727273,1.01089988684868,3247.6008,62.08352272727273
44,-11423.390989168929,0.37916666666666665,1.0111790535153466,3223.6108,61.914166666666674
45,-11400.211712237558,0.3755376344086021,1.0114545911497552,3182.0554,61.63467741935485
46,-11403.946025379812,0.37473684210526315,1.0117293279918604,3159.1755,61.53289473684212
47,-11407.454209480122,0.37396907216494846,1.0120032970640254,3133.1196,61.52551546391752
48,-11411.666344813611,0.3765151515151515,1.0122798122155405,3105.8428,61.62676767676767
49,-11424.148212524284,0.379,1.0125588122155404,3011.5046,61.72624999999999
